,Product name,Links of products,Reviews
22,"POCO C51 (Power Black, 64 GB)",https://www.flipkart.com/poco-c51-power-black-64-gb/p/itm62bcd2634619e?pid=MOBGZCQFWM5HZHXX&lid=LSTMOBGZCQFWM5HZHXXVV2MKC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGZCQFWM5HZHXX.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4
23,"POCO C51 (Royal Blue, 64 GB)",https://www.flipkart.com/poco-c51-royal-blue-64-gb/p/itm1e4e8373537a7?pid=MOBGZCQFCWNDK89P&lid=LSTMOBGZCQFCWNDK89POEPN6S&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=b0b5ed58-9c99-4faf-9bb0-3c03261d9018.MOBGZCQFCWNDK89P.SEARCH&ppt=None&ppn=None&ssid=j0getaw8ow0000001708243039463,4
24,"POCO C55 (Power Black, 64 GB)",https://www.flipkart.com/poco-c55-power-black-64-gb/p/itme567bcd596fe9?pid=MOBGMXSW9PHJVQCA&lid=LSTMOBGMXSW9PHJVQCALTZQ3D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMXSW9PHJVQCA.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
25,"POCO C55 (Forest Green, 128 GB)",https://www.flipkart.com/poco-c55-forest-green-128-gb/p/itm7ed4c1ff2689f?pid=MOBGMXSWCYATKHYR&lid=LSTMOBGMXSWCYATKHYRKSVQMR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMXSWCYATKHYR.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
26,"POCO X5 Pro 5G (Yellow, 128 GB)",https://www.flipkart.com/poco-x5-pro-5g-yellow-128-gb/p/itm1b74c5f2f4391?pid=MOBGMDKQHEMYJYWC&lid=LSTMOBGMDKQHEMYJYWC5GUSD6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQHEMYJYWC.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
27,"POCO X5 Pro 5G (Horizon Blue, 256 GB)",https://www.flipkart.com/poco-x5-pro-5g-horizon-blue-256-gb/p/itm7d7b6b78895bc?pid=MOBGMDKQ2NHTBHJM&lid=LSTMOBGMDKQ2NHTBHJMQ7AMXN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQ2NHTBHJM.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
28,"POCO X5 Pro 5G (Astral Black, 256 GB)",https://www.flipkart.com/poco-x5-pro-5g-astral-black-256-gb/p/itm6bf766212d183?pid=MOBGMDKQJ9WVEFYK&lid=LSTMOBGMDKQJ9WVEFYKZEUY55&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQJ9WVEFYK.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
29,"POCO X5 Pro 5G (Yellow, 256 GB)",https://www.flipkart.com/poco-x5-pro-5g-yellow-256-gb/p/itm3a4010e6b2c40?pid=MOBGMDKQFCHMDPRJ&lid=LSTMOBGMDKQFCHMDPRJYOTIAA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQFCHMDPRJ.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
30,"POCO X5 Pro 5G (Astral Black, 128 GB)",https://www.flipkart.com/poco-x5-pro-5g-astral-black-128-gb/p/itm1f27d5ae38ed2?pid=MOBGMDKQX7HV4MAH&lid=LSTMOBGMDKQX7HV4MAHUQQHG4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQX7HV4MAH.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
31,"POCO X5 Pro 5G (Horizon Blue, 128 GB)",https://www.flipkart.com/poco-x5-pro-5g-horizon-blue-128-gb/p/itm4cef23ac6a3f8?pid=MOBGMDKQBTFQUYDX&lid=LSTMOBGMDKQBTFQUYDXFT9AZO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGMDKQBTFQUYDX.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
