,Product name,Links of products,Reviews
33,"OPPO Reno7 Pro 5G (Startrails Blue, 256 GB)",https://www.flipkart.com/oppo-reno7-pro-5g-startrails-blue-256-gb/p/itm9a6b0ca45fe90?pid=MOBGBYH5ZMVEZ7YN&lid=LSTMOBGBYH5ZMVEZ7YNAPFF83&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBGBYH5ZMVEZ7YN.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
34,"OPPO A16 (Pearl Blue, 64 GB)",https://www.flipkart.com/oppo-a16-pearl-blue-64-gb/p/itmd17bb9a1b2cd3?pid=MOBG8496ZCYHF2XH&lid=LSTMOBG8496ZCYHF2XHHNK4NC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG8496ZCYHF2XH.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
35,"OPPO F19s (Glowing Gold, 128 GB)",https://www.flipkart.com/oppo-f19s-glowing-gold-128-gb/p/itm31a22cdfa85cf?pid=MOBG6HD7GUYQ85V3&lid=LSTMOBG6HD7GUYQ85V3A0JGOL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG6HD7GUYQ85V3.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
36,"OPPO Reno6 Pro 5G (Aurora, 256 GB)",https://www.flipkart.com/oppo-reno6-pro-5g-aurora-256-gb/p/itm105fdede3d67b?pid=MOBG4GGZZDPB2RP5&lid=LSTMOBG4GGZZDPB2RP5YVYRJX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG4GGZZDPB2RP5.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
37,"OPPO Reno6 5G (Aurora, 128 GB)",https://www.flipkart.com/oppo-reno6-5g-aurora-128-gb/p/itmca351c97388b3?pid=MOBG4GFGHHZYUZW8&lid=LSTMOBG4GFGHHZYUZW8J7UKH1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG4GFGHHZYUZW8.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
38,"OPPO Reno6 5G (Stellar Black, 128 GB)",https://www.flipkart.com/oppo-reno6-5g-stellar-black-128-gb/p/itmca351c97388b3?pid=MOBG4GFGZMU5HEUK&lid=LSTMOBG4GFGZMU5HEUKPIBLUV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG4GFGZMU5HEUK.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
39,"OPPO A53 (Moonlight Black, 64 GB)",https://www.flipkart.com/oppo-a53-moonlight-black-64-gb/p/itmf59942b768c29?pid=MOBG2J9ECFZVPQAP&lid=LSTMOBG2J9ECFZVPQAPCAGFAK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG2J9ECFZVPQAP.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.5
40,"OPPO A53s 5G (Crystal Blue, 128 GB)",https://www.flipkart.com/oppo-a53s-5g-crystal-blue-128-gb/p/itm7dd84770173a5?pid=MOBG25PGC3KZKETA&lid=LSTMOBG25PGC3KZKETA7MPWGP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG25PGC3KZKETA.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
41,"OPPO A53s 5G (Crystal Blue, 128 GB)",https://www.flipkart.com/oppo-a53s-5g-crystal-blue-128-gb/p/itm7dd84770173a5?pid=MOBG25PGGQHX4RNF&lid=LSTMOBG25PGGQHX4RNF4GFVC4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG25PGGQHX4RNF.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
42,"OPPO A53s 5G (Ink Black, 128 GB)",https://www.flipkart.com/oppo-a53s-5g-ink-black-128-gb/p/itm7dd84770173a5?pid=MOBG25PGGVWXR727&lid=LSTMOBG25PGGVWXR727NUADZM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG25PGGVWXR727.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
