,Product name,Links of products,Reviews
34,"realme Narzo N53 (Feather Black, 128 GB)",https://www.flipkart.com/realme-narzo-n53-feather-black-128-gb/p/itm3061a0a591574?pid=MOBGPYJY4UGJZH52&lid=LSTMOBGPYJY4UGJZH52WBWMKV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPYJY4UGJZH52.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.2
35,"realme 11 Pro 5G (Sunrise Beige, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGGMRMZDQ9&lid=LSTMOBGPUNGGMRMZDQ9RPSPAE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPUNGGMRMZDQ9.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
36,"realme 11 Pro+ 5G (Oasis Green, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-oasis-green-256-gb/p/itm5647cce338e55?pid=MOBGPU8HCGG9PCER&lid=LSTMOBGPU8HCGG9PCERBT2TPS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPU8HCGG9PCER.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
37,"realme 11 Pro+ 5G (Sunrise Beige, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm5647cce338e55?pid=MOBGPU8HQPGU7HVR&lid=LSTMOBGPU8HQPGU7HVRQPKUQ6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPU8HQPGU7HVR.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
38,"realme 11 Pro+ 5G (Sunrise Beige, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm5647cce338e55?pid=MOBGPU8HQQYQN8XT&lid=LSTMOBGPU8HQQYQN8XTW3I0BX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPU8HQQYQN8XT.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
39,"realme 11 Pro+ 5G (Astral Black, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-astral-black-256-gb/p/itm5647cce338e55?pid=MOBGPU8HRUUHYEWE&lid=LSTMOBGPU8HRUUHYEWEOXYFS1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPU8HRUUHYEWE.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
40,"realme 11 Pro 5G (Sunrise Beige, 256 GB)",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGNFZTHKHG&lid=LSTMOBGPUNGNFZTHKHGVH5UF3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPUNGNFZTHKHG.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
41,"realme 11 Pro 5G (Sunrise Beige, 128 GB)",https://www.flipkart.com/realme-11-pro-5g-sunrise-beige-128-gb/p/itm3f783627a36ec?pid=MOBGPUNGXUZQKTTB&lid=LSTMOBGPUNGXUZQKTTBZM2YUI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPUNGXUZQKTTB.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.4
42,"realme Narzo 50A Prime (Flash Blue, 128 GB)",https://www.flipkart.com/realme-narzo-50a-prime-flash-blue-128-gb/p/itm5f7f233fb94a8?pid=MOBGPJYZKDHPA7UD&lid=LSTMOBGPJYZKDHPA7UDYUCQLJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPJYZKDHPA7UD.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.1
43,"realme 9 5G Speed Edition (Azure Glow,128GB)(8GB RAM) (Azure Glow, 128 GB)",https://www.flipkart.com/realme-9-5g-speed-azure-glow-128gb-8gb-ram-glow-128-gb/p/itm787ec6ba8fb52?pid=MOBGPF9BBGBZBTJZ&lid=LSTMOBGPF9BBGBZBTJZIENQIG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGPF9BBGBZBTJZ.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,3.3
