,Product name,Links of products,Reviews
20,"Apple iPhone 15 Pro (Natural Titanium, 256 GB)",https://www.flipkart.com/apple-iphone-15-pro-natural-titanium-256-gb/p/itmc1a67b071a3ec?pid=MOBGTAGPGRZFCMMD&lid=LSTMOBGTAGPGRZFCMMDORZJPA&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPGRZFCMMD.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.7
21,"Apple iPhone 11 (White, 64 GB)",https://www.flipkart.com/apple-iphone-11-white-64-gb/p/itmfc6a7091eb20b?pid=MOBFWQ6BVWVEH3XE&lid=LSTMOBFWQ6BVWVEH3XEMXQMLO&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_46&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWQ6BVWVEH3XE.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
22,"Apple iPhone 15 Pro (Black Titanium, 512 GB)",https://www.flipkart.com/apple-iphone-15-pro-black-titanium-512-gb/p/itm6cec19f8ee1c3?pid=MOBGTAGPKHHNRHXH&lid=LSTMOBGTAGPKHHNRHXHIC2MMD&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_47&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBGTAGPKHHNRHXH.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.7
23,"Apple iPhone 11 (White, 128 GB)",https://www.flipkart.com/apple-iphone-11-white-128-gb/p/itme32df47ea6742?pid=MOBFWQ6B7KKRXDDS&lid=LSTMOBFWQ6B7KKRXDDSUPVRTR&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_2_48&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=c4baaed5-819e-4a95-bb72-9652d75e390a.MOBFWQ6B7KKRXDDS.SEARCH&ppt=None&ppn=None&ssid=tynumqdhvk0000001708186540033&qH=cb603b9543d774e1,4.6
24,"Apple iPhone 12 (White, 128 GB)",https://www.flipkart.com/apple-iphone-12-white-128-gb/p/itm95393f4c6cc59?pid=MOBFWBYZBTZFGJF9&lid=LSTMOBFWBYZBTZFGJF9AXUVLJ&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_49&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWBYZBTZFGJF9.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
25,"Apple iPhone 15 Plus (Black, 256 GB)",https://www.flipkart.com/apple-iphone-15-plus-black-256-gb/p/itm4b0608e773fc5?pid=MOBGTAGPWKT2VSBB&lid=LSTMOBGTAGPWKT2VSBBYV0FGC&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_50&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGTAGPWKT2VSBB.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
26,"Apple iPhone 15 Pro Max (Black Titanium, 256 GB)",https://www.flipkart.com/apple-iphone-15-pro-max-black-titanium-256-gb/p/itmd170cfc1dec9e?pid=MOBGTAGQGJWQFEFX&lid=LSTMOBGTAGQGJWQFEFXBVNGR1&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_51&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGTAGQGJWQFEFX.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
27,"Apple iPhone 15 Pro (Blue Titanium, 256 GB)",https://www.flipkart.com/apple-iphone-15-pro-blue-titanium-256-gb/p/itm768301f4e20c7?pid=MOBGTAGPYQYFGVEY&lid=LSTMOBGTAGPYQYFGVEYHDYO2F&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_52&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGTAGPYQYFGVEY.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.7
28,"Apple iPhone 12 mini (White, 64 GB)",https://www.flipkart.com/apple-iphone-12-mini-white-64-gb/p/itmf3b16d1640898?pid=MOBFWBYZBH4CEC4C&lid=LSTMOBFWBYZBH4CEC4CP4SG6T&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_53&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWBYZBH4CEC4C.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.5
29,"Apple iPhone 11 (Purple, 64 GB)",https://www.flipkart.com/apple-iphone-11-purple-64-gb/p/itm2b8d03427ddac?pid=MOBFWQ6BTFFJKGKE&lid=LSTMOBFWQ6BTFFJKGKEPGQVOJ&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_54&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWQ6BTFFJKGKE.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
