,Product name,Links of products,Reviews
40,"REDMI Note 11T 5G (Aquamarine Blue, 64 GB)",https://www.flipkart.com/redmi-note-11t-5g-aquamarine-blue-64-gb/p/itm0dd08e65983e7?pid=MOBGHDXFAMCYRURE&lid=LSTMOBGHDXFAMCYRUREZGDAEU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBGHDXFAMCYRURE.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
41,"REDMI Note 11T 5G (Stardust White, 128 GB)",https://www.flipkart.com/redmi-note-11t-5g-stardust-white-128-gb/p/itm0dd08e65983e7?pid=MOBGHDXFRVUWG55U&lid=LSTMOBGHDXFRVUWG55UW6FCHX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBGHDXFRVUWG55U.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
42,"REDMI Note 11T 5G (Matte black, 64 GB)",https://www.flipkart.com/redmi-note-11t-5g-matte-black-64-gb/p/itm0dd08e65983e7?pid=MOBG9G53BDH4GH4H&lid=LSTMOBG9G53BDH4GH4H5RW32K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBG9G53BDH4GH4H.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
43,"Mi 11X (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-11x-cosmic-black-128-gb/p/itm005c4d8bec540?pid=MOBG36HS3TH4YR3G&lid=LSTMOBG36HS3TH4YR3G7QOO9J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBG36HS3TH4YR3G.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
44,"Mi 10T (Lunar Silver, 128 GB)",https://www.flipkart.com/mi-10t-lunar-silver-128-gb/p/itmfda83f4425f80?pid=MOBFWAFZQUEQYPFG&lid=LSTMOBFWAFZQUEQYPFGSPEFA7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBFWAFZQUEQYPFG.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
45,"REDMI Note 10 lite (Glacier White, 64 GB)",https://www.flipkart.com/redmi-note-10-lite-glacier-white-64-gb/p/itmde31f59064927?pid=MOBG82FC32JGH2GT&lid=LSTMOBG82FC32JGH2GTJSO2VK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBG82FC32JGH2GT.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
46,"Xiaomi 11Lite NE (Jazz Blue, 128 GB)",https://www.flipkart.com/xiaomi-11lite-ne-jazz-blue-128-gb/p/itme80f8cab932f2?pid=MOBG7F6CTXH78NG6&lid=LSTMOBG7F6CTXH78NG6QRT1UX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBG7F6CTXH78NG6.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
47,"Xiaomi 11Lite NE (Diamond Dazzle, 128 GB)",https://www.flipkart.com/xiaomi-11lite-ne-diamond-dazzle-128-gb/p/itme80f8cab932f2?pid=MOBG7F6D3AZ9HZ4Z&lid=LSTMOBG7F6D3AZ9HZ4Z7IEYDD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b8fed574-e2ee-4e6c-b228-c779ff7dd6da.MOBG7F6D3AZ9HZ4Z.SEARCH&ppt=None&ppn=None&ssid=o3v562x2o00000001708240039210,4.2
48,"Redmi Note 9 Pro (Glacier White, 64 GB)",https://www.flipkart.com/redmi-note-9-pro-glacier-white-64-gb/p/itma84d60532d415?pid=MOBFPZXU9QDDSKNU&lid=LSTMOBFPZXU9QDDSKNUEQLCOR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=82799b90-a202-421d-bf79-daf61811e28a.MOBFPZXU9QDDSKNU.SEARCH&ppt=None&ppn=None&ssid=jirg8jh6k00000001708240040500,4.3
49,"Redmi Note 7 (Onyx Black, 64 GB)",https://www.flipkart.com/redmi-note-7-onyx-black-64-gb/p/itme61694ad69e1a?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJT48TL0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=82799b90-a202-421d-bf79-daf61811e28a.MOBFDXZ39EGFJDFJ.SEARCH&ppt=None&ppn=None&ssid=jirg8jh6k00000001708240040500,4.5
50,"Redmi Note 9 Pro (Aurora Blue, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-aurora-blue-128-gb/p/itma84d60532d415?pid=MOBFPZXUYDHUHNNN&lid=LSTMOBFPZXUYDHUHNNNEDNA6R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=82799b90-a202-421d-bf79-daf61811e28a.MOBFPZXUYDHUHNNN.SEARCH&ppt=None&ppn=None&ssid=jirg8jh6k00000001708240040500,4.3
